64.181268,6.904495
64.306586,8.676041
64.352988,6.11348
63.733909,6.025589
63.177912,6.753433
63.409968,3.600357
63.376756,5.87178
64.294675,4.46553
65.058235,7.425934
64.33515,6.536041
